timestamp,timestring,Close_D
1478476800000,2016-11-07,17.7
1478563200000,2016-11-08,17.45
1478649600000,2016-11-09,15.8
1478736000000,2016-11-10,16.2
1478822400000,2016-11-11,15.35
1479081600000,2016-11-14,14.95
1479168000000,2016-11-15,15.1
1479254400000,2016-11-16,15.3
1479340800000,2016-11-17,15.3
1479427200000,2016-11-18,15.4
1479686400000,2016-11-21,15.35
1479772800000,2016-11-22,16.25
1479859200000,2016-11-23,16.3
1479945600000,2016-11-24,16.1
1480032000000,2016-11-25,16.1
1480291200000,2016-11-28,16.05
1480377600000,2016-11-29,16.1
1480464000000,2016-11-30,16.05
1480550400000,2016-12-01,16.2
1480636800000,2016-12-02,16.05
1480896000000,2016-12-05,16
1480982400000,2016-12-06,16.2
1481068800000,2016-12-07,16.2
1481155200000,2016-12-08,17.8
1481241600000,2016-12-09,17.95
1481500800000,2016-12-12,18.5
1481587200000,2016-12-13,18.9
1481673600000,2016-12-14,18.65
1481760000000,2016-12-15,20.1
1481846400000,2016-12-16,20
1482105600000,2016-12-19,19.45
1482192000000,2016-12-20,19.9
1482278400000,2016-12-21,19.55
1482364800000,2016-12-22,19.4
1482451200000,2016-12-23,18.95
1482710400000,2016-12-26,18.85
1482796800000,2016-12-27,18.7
1482883200000,2016-12-28,18.9
1482969600000,2016-12-29,19.15
1483056000000,2016-12-30,19.5
1483401600000,2017-01-03,19.2
1483488000000,2017-01-04,21.1
1483574400000,2017-01-05,22.4
1483660800000,2017-01-06,22.5
1483920000000,2017-01-09,21.85
1484006400000,2017-01-10,22.6
1484092800000,2017-01-11,21.85
1484179200000,2017-01-12,21.1
1484265600000,2017-01-13,21.2
1484524800000,2017-01-16,21.05
1484611200000,2017-01-17,20.9
1484697600000,2017-01-18,21.1
1484784000000,2017-01-19,21.6
1484870400000,2017-01-20,21.1
1485129600000,2017-01-23,21.2
1485216000000,2017-01-24,20.9
1485993600000,2017-02-02,21.65
1486080000000,2017-02-03,21.6
1486339200000,2017-02-06,21.6
1486425600000,2017-02-07,23.75
1486512000000,2017-02-08,24.05
1486598400000,2017-02-09,23.75
1486684800000,2017-02-10,22.4
1486944000000,2017-02-13,22.9
1487030400000,2017-02-14,22.1
1487116800000,2017-02-15,22.15
1487203200000,2017-02-16,23.1
1487289600000,2017-02-17,23
1487376000000,2017-02-18,23.35
