timestamp,timestring,Close_D
1485129600000,2017-01-23,130.82
1485216000000,2017-01-24,130.56
1485302400000,2017-01-25,129.01
1485388800000,2017-01-26,129.01
1485475200000,2017-01-27,129.01
1485734400000,2017-01-30,129.01
1485820800000,2017-01-31,129.01
1485907200000,2017-02-01,129.01
1485993600000,2017-02-02,132.04
1486080000000,2017-02-03,132.38
1486339200000,2017-02-06,131.58
1486425600000,2017-02-07,130.79
1486512000000,2017-02-08,130.56
1486598400000,2017-02-09,130.92
1486684800000,2017-02-10,130.01
1486944000000,2017-02-13,129.41
1487030400000,2017-02-14,128.96
1487116800000,2017-02-15,129.39
1487203200000,2017-02-16,126.47
1487289600000,2017-02-17,125.16
1487376000000,2017-02-18,128.29
1472515200000,2016-08-30,118.31
1472601600000,2016-08-31,117.01
1472688000000,2016-09-01,119
1472774400000,2016-09-02,118.27
1473033600000,2016-09-05,118.07
1473120000000,2016-09-06,117.61
1473206400000,2016-09-07,117.88
1473292800000,2016-09-08,116.44
1473379200000,2016-09-09,116.42
1473465600000,2016-09-10,116.52
1473638400000,2016-09-12,117.47
1473724800000,2016-09-13,117.13
1473811200000,2016-09-14,116.3
1474243200000,2016-09-19,119.5
1474329600000,2016-09-20,121
1474416000000,2016-09-21,121.22
1474502400000,2016-09-22,124.71
1474588800000,2016-09-23,129
1474848000000,2016-09-26,133.5
1475107200000,2016-09-29,134.71
1475193600000,2016-09-30,133.49
1475452800000,2016-10-03,132.71
1475539200000,2016-10-04,131.58
1475625600000,2016-10-05,131.5
1475712000000,2016-10-06,130.9
1475798400000,2016-10-07,130.45
1476057600000,2016-10-10,130.82
1476144000000,2016-10-11,130.31
1476230400000,2016-10-12,129.82
1476316800000,2016-10-13,129.46
1476403200000,2016-10-14,127.89
1476662400000,2016-10-17,128.72
1476748800000,2016-10-18,128.51
1476835200000,2016-10-19,127.8
1476921600000,2016-10-20,127.14
1477008000000,2016-10-21,127.54
1477267200000,2016-10-24,127.92
1477353600000,2016-10-25,127.37
1477440000000,2016-10-26,127.65
1477526400000,2016-10-27,127.8
1477612800000,2016-10-28,126.89
1477872000000,2016-10-31,126.89
1477958400000,2016-11-01,126.89
1478044800000,2016-11-02,126.35
1478131200000,2016-11-03,125.11
1478217600000,2016-11-04,125.77
1478476800000,2016-11-07,125.26
1478563200000,2016-11-08,125.18
1478649600000,2016-11-09,123.99
1478736000000,2016-11-10,126.39
1478822400000,2016-11-11,126.66
1479081600000,2016-11-14,127.76
1479168000000,2016-11-15,131.95
1479254400000,2016-11-16,131.11
1479340800000,2016-11-17,130.62
1479427200000,2016-11-18,131.01
1479686400000,2016-11-21,130.98
1479772800000,2016-11-22,130.61
1479859200000,2016-11-23,130.33
1479945600000,2016-11-24,130.42
1480032000000,2016-11-25,130.49
1480291200000,2016-11-28,130.33
1480377600000,2016-11-29,130.03
1480464000000,2016-11-30,129.9
1480550400000,2016-12-01,130.18
1480636800000,2016-12-02,133.58
1480896000000,2016-12-05,133
1480982400000,2016-12-06,133.22
1481068800000,2016-12-07,131
1481155200000,2016-12-08,131.45
1481241600000,2016-12-09,131.43
1481500800000,2016-12-12,132.09
1481587200000,2016-12-13,132.46
1481673600000,2016-12-14,133.37
1481760000000,2016-12-15,133.09
1481846400000,2016-12-16,132.56
1482105600000,2016-12-19,132.71
1482192000000,2016-12-20,132.67
1482278400000,2016-12-21,132.58
1482364800000,2016-12-22,132.88
1482451200000,2016-12-23,132.29
1482710400000,2016-12-26,131.93
1482796800000,2016-12-27,132.78
1482883200000,2016-12-28,134.49
1482969600000,2016-12-29,134.57
1483056000000,2016-12-30,136.09
1483401600000,2017-01-03,135.98
1483488000000,2017-01-04,135.99
1483574400000,2017-01-05,135.67
1483660800000,2017-01-06,135.98
1483920000000,2017-01-09,136.09
1484006400000,2017-01-10,135.35
1484092800000,2017-01-11,135.1
1484179200000,2017-01-12,135.01
1484265600000,2017-01-13,133.99
1484524800000,2017-01-16,131.86
1484611200000,2017-01-17,131.35
1484697600000,2017-01-18,130.84
1484784000000,2017-01-19,131.34
1484870400000,2017-01-20,130.79
1485129600000,2017-01-23,130.82
1485216000000,2017-01-24,130.56
1485302400000,2017-01-25,129.01
1485388800000,2017-01-26,129.01
1485475200000,2017-01-27,129.01
1485734400000,2017-01-30,129.01
1485820800000,2017-01-31,129.01
1485907200000,2017-02-01,129.01
1485993600000,2017-02-02,132.04
1486080000000,2017-02-03,132.38
1486339200000,2017-02-06,131.58
1486425600000,2017-02-07,130.79
1486512000000,2017-02-08,130.56
1486598400000,2017-02-09,130.92
1486684800000,2017-02-10,130.01
1486944000000,2017-02-13,129.41
1487030400000,2017-02-14,128.96
1487116800000,2017-02-15,129.39
1487203200000,2017-02-16,126.47
1487289600000,2017-02-17,125.16
1487376000000,2017-02-18,128.29
