timestamp,timestring,Close_D
1472083200000,2016-08-25,28.8
1472169600000,2016-08-26,28.95
1472428800000,2016-08-29,29.1
1472515200000,2016-08-30,29.5
1472601600000,2016-08-31,29.5
1472688000000,2016-09-01,29.2
1472774400000,2016-09-02,28.8
1473033600000,2016-09-05,28.95
1473120000000,2016-09-06,29
1473206400000,2016-09-07,29.2
1473292800000,2016-09-08,29.25
1473379200000,2016-09-09,29.55
1473465600000,2016-09-10,28.75
1473638400000,2016-09-12,28.35
1473724800000,2016-09-13,28.05
1473811200000,2016-09-14,28.15
1474243200000,2016-09-19,28.4
1474329600000,2016-09-20,28.4
1474416000000,2016-09-21,28.65
1474502400000,2016-09-22,28.45
1474588800000,2016-09-23,28.35
1474848000000,2016-09-26,28.4
1475107200000,2016-09-29,28.2
1475193600000,2016-09-30,28
1475452800000,2016-10-03,28
1475539200000,2016-10-04,28.05
1475625600000,2016-10-05,28
1475712000000,2016-10-06,28.2
1475798400000,2016-10-07,28.5
1476144000000,2016-10-11,28.45
1476230400000,2016-10-12,28.5
1476316800000,2016-10-13,28.55
1476403200000,2016-10-14,28.45
1476662400000,2016-10-17,28.45
1476748800000,2016-10-18,28.4
1476835200000,2016-10-19,28.95
1476921600000,2016-10-20,29
1477008000000,2016-10-21,29
1477267200000,2016-10-24,28.9
1477353600000,2016-10-25,28.95
1477440000000,2016-10-26,29.35
1477526400000,2016-10-27,30
1477612800000,2016-10-28,29.6
1477872000000,2016-10-31,29.65
1477958400000,2016-11-01,29.55
1478044800000,2016-11-02,28.75
1478131200000,2016-11-03,28.75
1478217600000,2016-11-04,28.85
1478476800000,2016-11-07,29.15
1478563200000,2016-11-08,28.95
1478649600000,2016-11-09,28.3
1478736000000,2016-11-10,28.85
1478822400000,2016-11-11,29.15
1479081600000,2016-11-14,29.2
1479168000000,2016-11-15,29.55
1479254400000,2016-11-16,29.4
1479340800000,2016-11-17,29.4
1479427200000,2016-11-18,29.3
1479686400000,2016-11-21,29.45
1479772800000,2016-11-22,29.5
1479859200000,2016-11-23,29.45
1479945600000,2016-11-24,29.5
1480032000000,2016-11-25,29.3
1480291200000,2016-11-28,29.5
1480377600000,2016-11-29,29.5
1480464000000,2016-11-30,29.7
1480550400000,2016-12-01,29.65
1480636800000,2016-12-02,29.6
1480896000000,2016-12-05,29.5
1480982400000,2016-12-06,29.5
1481068800000,2016-12-07,29.7
1481155200000,2016-12-08,30.1
1481241600000,2016-12-09,29.95
1481500800000,2016-12-12,29.2
1481587200000,2016-12-13,29.4
1481673600000,2016-12-14,29.3
1481760000000,2016-12-15,29.35
1481846400000,2016-12-16,29.5
1482105600000,2016-12-19,29.65
1482192000000,2016-12-20,29.7
1482278400000,2016-12-21,29.7
1482364800000,2016-12-22,29.8
1482451200000,2016-12-23,29.75
1482710400000,2016-12-26,29.9
1482796800000,2016-12-27,30.25
1482883200000,2016-12-28,30.25
1482969600000,2016-12-29,30.1
1483056000000,2016-12-30,29.8
1483401600000,2017-01-03,30.05
1483488000000,2017-01-04,30
1483574400000,2017-01-05,30.2
1483660800000,2017-01-06,30.25
1483920000000,2017-01-09,30.35
1484006400000,2017-01-10,30.35
1484092800000,2017-01-11,30.7
1484179200000,2017-01-12,31.05
1484265600000,2017-01-13,30.85
1484524800000,2017-01-16,31.6
1484611200000,2017-01-17,31.6
1484697600000,2017-01-18,32.6
1484784000000,2017-01-19,32.05
1484870400000,2017-01-20,32.5
1485129600000,2017-01-23,32.35
1485216000000,2017-01-24,32.5
1485993600000,2017-02-02,32.25
1486080000000,2017-02-03,32.5
1486339200000,2017-02-06,35
1486425600000,2017-02-07,34.45
1486512000000,2017-02-08,34.35
1486598400000,2017-02-09,34.4
1486684800000,2017-02-10,34.35
1486944000000,2017-02-13,32.9
1487030400000,2017-02-14,32.5
1487116800000,2017-02-15,32.65
1487203200000,2017-02-16,32.15
1487289600000,2017-02-17,32.35
1487376000000,2017-02-18,32.35
