timestamp,timestring,Close_D
1477440000000,2016-10-26,9.2
1477526400000,2016-10-27,9.1
1478822400000,2016-11-11,10.21
1479081600000,2016-11-14,8.51
1479168000000,2016-11-15,8.3
1479254400000,2016-11-16,8.42
1479686400000,2016-11-21,8.3
1479859200000,2016-11-23,8.39
1480032000000,2016-11-25,8.29
1480464000000,2016-11-30,8.2
1480550400000,2016-12-01,8.21
1481241600000,2016-12-09,8.23
1481673600000,2016-12-14,8.63
1481846400000,2016-12-16,8.79
1482105600000,2016-12-19,9.42
1482278400000,2016-12-21,9
1482451200000,2016-12-23,9.05
1482969600000,2016-12-29,9
1483056000000,2016-12-30,8.5
1483488000000,2017-01-04,8.76
1484611200000,2017-01-17,8.8
1484697600000,2017-01-18,9.1
1485129600000,2017-01-23,8.95
1485993600000,2017-02-02,9.31
1486080000000,2017-02-03,9.2
1486339200000,2017-02-06,9.15
1486425600000,2017-02-07,9.17
1486512000000,2017-02-08,9
1486598400000,2017-02-09,8.8
1487376000000,2017-02-18,8.7
1454457600000,2016-02-03,8.59
1455494400000,2016-02-15,8.75
1455580800000,2016-02-16,9.4
1455667200000,2016-02-17,9.1
1455753600000,2016-02-18,9.5
1455840000000,2016-02-19,9.8
1456099200000,2016-02-22,9.69
1456185600000,2016-02-23,9.64
1456272000000,2016-02-24,9.88
1456358400000,2016-02-25,9.6
1456790400000,2016-03-01,9.75
1456876800000,2016-03-02,9.68
1456963200000,2016-03-03,9.69
1457308800000,2016-03-07,9.72
1457568000000,2016-03-10,9.66
1457654400000,2016-03-11,9.71
1457913600000,2016-03-14,9.75
1458000000000,2016-03-15,9.76
1458518400000,2016-03-21,9.7
1458604800000,2016-03-22,9.78
1459468800000,2016-04-01,9.89
1459987200000,2016-04-07,9.62
1460073600000,2016-04-08,9.58
1460332800000,2016-04-11,9.7
1460419200000,2016-04-12,9.77
1460505600000,2016-04-13,10
1460592000000,2016-04-14,9.6
1460678400000,2016-04-15,9.5
1460937600000,2016-04-18,9.74
1461628800000,2016-04-26,9.95
1462752000000,2016-05-09,9.3
1462924800000,2016-05-11,8.91
1463011200000,2016-05-12,9
1463097600000,2016-05-13,9.19
1463529600000,2016-05-18,9.18
1463616000000,2016-05-19,8.94
1464048000000,2016-05-24,9.42
1464134400000,2016-05-25,9.8
1465776000000,2016-06-13,9.7
1466553600000,2016-06-22,9.54
1466640000000,2016-06-23,9.55
1466726400000,2016-06-24,9.5
1467244800000,2016-06-30,9.99
1467676800000,2016-07-05,9.78
1467763200000,2016-07-06,9.53
1468195200000,2016-07-11,9.5
1468540800000,2016-07-15,9.5
1468800000000,2016-07-18,9.3
1468886400000,2016-07-19,9.3
1468972800000,2016-07-20,9.37
1469145600000,2016-07-22,9.38
1469404800000,2016-07-25,9.35
1469491200000,2016-07-26,9.26
1469577600000,2016-07-27,9.27
1469664000000,2016-07-28,9.25
1470096000000,2016-08-02,8.9
1470268800000,2016-08-04,8.89
1470700800000,2016-08-09,8.9
1470787200000,2016-08-10,8.75
1471219200000,2016-08-15,8.7
1471392000000,2016-08-17,8.72
1471478400000,2016-08-18,8.6
1471824000000,2016-08-22,9
1472083200000,2016-08-25,9.05
1472169600000,2016-08-26,8.4
1472428800000,2016-08-29,8.15
1472515200000,2016-08-30,8.15
1472688000000,2016-09-01,7.51
1473033600000,2016-09-05,8.02
1473206400000,2016-09-07,7.99
1473292800000,2016-09-08,8.07
1473379200000,2016-09-09,7.99
1473465600000,2016-09-10,7.6
1473638400000,2016-09-12,7.55
1473724800000,2016-09-13,7.51
1473811200000,2016-09-14,8
1475193600000,2016-09-30,7.75
1475539200000,2016-10-04,7.5
1475712000000,2016-10-06,8.7
1475798400000,2016-10-07,9.2
1476144000000,2016-10-11,9.2
1476230400000,2016-10-12,9.1
1476316800000,2016-10-13,9.27
1476403200000,2016-10-14,9.1
1476662400000,2016-10-17,9
1476748800000,2016-10-18,9.25
1476835200000,2016-10-19,9.26
1476921600000,2016-10-20,9.2
1477008000000,2016-10-21,9.58
1477267200000,2016-10-24,9.58
1477353600000,2016-10-25,9.57
1477440000000,2016-10-26,9.2
1477526400000,2016-10-27,9.1
1478822400000,2016-11-11,10.21
1479081600000,2016-11-14,8.51
1479168000000,2016-11-15,8.3
1479254400000,2016-11-16,8.42
1479686400000,2016-11-21,8.3
1479859200000,2016-11-23,8.39
1480032000000,2016-11-25,8.29
1480464000000,2016-11-30,8.2
1480550400000,2016-12-01,8.21
1481241600000,2016-12-09,8.23
1481673600000,2016-12-14,8.63
1481846400000,2016-12-16,8.79
1482105600000,2016-12-19,9.42
1482278400000,2016-12-21,9
1482451200000,2016-12-23,9.05
1482969600000,2016-12-29,9
1483056000000,2016-12-30,8.5
1483488000000,2017-01-04,8.76
1484611200000,2017-01-17,8.8
1484697600000,2017-01-18,9.1
1485129600000,2017-01-23,8.95
1485993600000,2017-02-02,9.31
1486080000000,2017-02-03,9.2
1486339200000,2017-02-06,9.15
1486425600000,2017-02-07,9.17
1486512000000,2017-02-08,9
1486598400000,2017-02-09,8.8
1487376000000,2017-02-18,8.7
