timestamp,timestring,Close_D
1475798400000,2016-10-07,16.7
1476144000000,2016-10-11,15.35
1476230400000,2016-10-12,15.4
1476316800000,2016-10-13,15.75
1476403200000,2016-10-14,15.75
1476662400000,2016-10-17,15.8
1476748800000,2016-10-18,15.7
1476835200000,2016-10-19,15.8
1476921600000,2016-10-20,15.9
1477008000000,2016-10-21,15.95
1477267200000,2016-10-24,15.6
1477353600000,2016-10-25,15.5
1477440000000,2016-10-26,15.4
1477526400000,2016-10-27,15.45
1477612800000,2016-10-28,15.4
1477872000000,2016-10-31,15.4
1477958400000,2016-11-01,15.2
1478044800000,2016-11-02,14.55
1478131200000,2016-11-03,14.4
1478217600000,2016-11-04,14.15
1478476800000,2016-11-07,14.4
1478563200000,2016-11-08,14
1478649600000,2016-11-09,12.6
1478736000000,2016-11-10,12.4
1478822400000,2016-11-11,12.15
1479081600000,2016-11-14,12.3
1479168000000,2016-11-15,12.4
1479254400000,2016-11-16,12.4
1479340800000,2016-11-17,12.3
1479427200000,2016-11-18,12.5
1479686400000,2016-11-21,12.75
1479772800000,2016-11-22,13
1479859200000,2016-11-23,12.8
1479945600000,2016-11-24,12.85
1480032000000,2016-11-25,12.9
1480291200000,2016-11-28,12.85
1480377600000,2016-11-29,13
1480464000000,2016-11-30,13
1480550400000,2016-12-01,13.45
1480636800000,2016-12-02,13.5
1480896000000,2016-12-05,13.3
1480982400000,2016-12-06,13.45
1481068800000,2016-12-07,13.7
1481155200000,2016-12-08,14.05
1481241600000,2016-12-09,14.05
1481500800000,2016-12-12,13.85
1481587200000,2016-12-13,13.85
1481673600000,2016-12-14,13.95
1481760000000,2016-12-15,13.85
1481846400000,2016-12-16,13.7
1482105600000,2016-12-19,13.65
1482192000000,2016-12-20,13.7
1482278400000,2016-12-21,13.8
1482364800000,2016-12-22,13.9
1482451200000,2016-12-23,13.9
1482710400000,2016-12-26,13.85
1482796800000,2016-12-27,13.75
1482883200000,2016-12-28,13.7
1482969600000,2016-12-29,13.7
1483056000000,2016-12-30,13.7
1483401600000,2017-01-03,13.8
1483488000000,2017-01-04,13.85
1483574400000,2017-01-05,14.15
1483660800000,2017-01-06,14
1483920000000,2017-01-09,14
1484006400000,2017-01-10,14
1484092800000,2017-01-11,14.1
1484179200000,2017-01-12,14
1484265600000,2017-01-13,14.3
1484524800000,2017-01-16,14.35
1484611200000,2017-01-17,14.35
1484697600000,2017-01-18,14.55
1484784000000,2017-01-19,14.55
1484870400000,2017-01-20,14.35
1485129600000,2017-01-23,14.4
1485216000000,2017-01-24,14.4
1485993600000,2017-02-02,14.45
1486080000000,2017-02-03,14.3
1486339200000,2017-02-06,14.45
1486425600000,2017-02-07,14.6
1486512000000,2017-02-08,14.5
1486598400000,2017-02-09,15.05
1486684800000,2017-02-10,14.65
1486944000000,2017-02-13,14.65
1487030400000,2017-02-14,14.75
1487116800000,2017-02-15,14.85
1487203200000,2017-02-16,14.6
1487289600000,2017-02-17,14.95
1487376000000,2017-02-18,14.95
1487548800000,2017-02-20,14.9
