timestamp,timestring,Close_D
1471910400000,2016-08-23,8.37
1471996800000,2016-08-24,8.32
1472083200000,2016-08-25,8.28
1472169600000,2016-08-26,8.24
1472428800000,2016-08-29,8.14
1472515200000,2016-08-30,8.15
1472601600000,2016-08-31,8.06
1472688000000,2016-09-01,8.09
1472774400000,2016-09-02,8.09
1473033600000,2016-09-05,8.13
1473120000000,2016-09-06,8.14
1473206400000,2016-09-07,8.33
1473292800000,2016-09-08,8.31
1473379200000,2016-09-09,8.28
1473465600000,2016-09-10,8.16
1473638400000,2016-09-12,8.06
1473724800000,2016-09-13,8.06
1473811200000,2016-09-14,8.06
1474243200000,2016-09-19,8.19
1474329600000,2016-09-20,8.16
1474416000000,2016-09-21,8.15
1474502400000,2016-09-22,8.12
1474588800000,2016-09-23,8.18
1474848000000,2016-09-26,8.1
1475107200000,2016-09-29,8.08
1475193600000,2016-09-30,8.03
1475452800000,2016-10-03,8.04
1475539200000,2016-10-04,8.06
1475625600000,2016-10-05,8.06
1475712000000,2016-10-06,8
1475798400000,2016-10-07,7.98
1476144000000,2016-10-11,7.97
1476230400000,2016-10-12,7.95
1476316800000,2016-10-13,7.92
1476403200000,2016-10-14,7.89
1476662400000,2016-10-17,7.82
1476748800000,2016-10-18,7.73
1476835200000,2016-10-19,7.74
1476921600000,2016-10-20,7.77
1477008000000,2016-10-21,7.77
1477267200000,2016-10-24,7.76
1477353600000,2016-10-25,7.76
1477440000000,2016-10-26,7.72
1477526400000,2016-10-27,7.7
1477612800000,2016-10-28,7.7
1477872000000,2016-10-31,7.68
1477958400000,2016-11-01,7.71
1478044800000,2016-11-02,7.65
1478131200000,2016-11-03,7.59
1478217600000,2016-11-04,7.55
1478476800000,2016-11-07,7.51
1478563200000,2016-11-08,7.52
1478649600000,2016-11-09,7.3
1478736000000,2016-11-10,7.46
1478822400000,2016-11-11,7.45
1479081600000,2016-11-14,7.45
1479168000000,2016-11-15,7.57
1479254400000,2016-11-16,7.62
1479340800000,2016-11-17,7.58
1479427200000,2016-11-18,7.71
1479686400000,2016-11-21,7.78
1479772800000,2016-11-22,7.82
1479859200000,2016-11-23,7.83
1479945600000,2016-11-24,7.91
1480032000000,2016-11-25,7.99
1480291200000,2016-11-28,8.04
1480377600000,2016-11-29,8.03
1480464000000,2016-11-30,8.01
1480550400000,2016-12-01,7.97
1480636800000,2016-12-02,7.99
1480896000000,2016-12-05,7.85
1480982400000,2016-12-06,8.07
1481068800000,2016-12-07,8.04
1481155200000,2016-12-08,8.19
1481241600000,2016-12-09,8.17
1481500800000,2016-12-12,8.16
1481587200000,2016-12-13,8.23
1481673600000,2016-12-14,8.25
1481760000000,2016-12-15,8.2
1481846400000,2016-12-16,8.48
1482105600000,2016-12-19,8.32
1482192000000,2016-12-20,8.22
1482278400000,2016-12-21,8.16
1482364800000,2016-12-22,8.12
1482451200000,2016-12-23,8.18
1482710400000,2016-12-26,8.16
1482796800000,2016-12-27,8.06
1482883200000,2016-12-28,8.11
1482969600000,2016-12-29,8.1
1483056000000,2016-12-30,8.5
1483401600000,2017-01-03,8.34
1483488000000,2017-01-04,8.35
1483574400000,2017-01-05,8.42
1483660800000,2017-01-06,8.36
1483920000000,2017-01-09,8.29
1484006400000,2017-01-10,8.27
1484092800000,2017-01-11,8.31
1484179200000,2017-01-12,8.82
1484265600000,2017-01-13,8.8
1484524800000,2017-01-16,8.76
1484611200000,2017-01-17,8.8
1484697600000,2017-01-18,8.82
1484784000000,2017-01-19,8.88
1484870400000,2017-01-20,9.15
1485129600000,2017-01-23,9.15
1485216000000,2017-01-24,9.44
1485993600000,2017-02-02,9.42
1486080000000,2017-02-03,9.29
1486339200000,2017-02-06,9.5
1486425600000,2017-02-07,9.41
1486512000000,2017-02-08,9.41
1486598400000,2017-02-09,9.35
1486684800000,2017-02-10,9.68
1486944000000,2017-02-13,9.78
1487030400000,2017-02-14,9.61
1487116800000,2017-02-15,9.9
1487203200000,2017-02-16,10.2
1487289600000,2017-02-17,10.1
1487376000000,2017-02-18,10.05
1487548800000,2017-02-20,9.8
1471824000000,2016-08-22,8.31
1471910400000,2016-08-23,8.37
1471996800000,2016-08-24,8.32
1472083200000,2016-08-25,8.28
1472169600000,2016-08-26,8.24
1472428800000,2016-08-29,8.14
1472515200000,2016-08-30,8.15
1472601600000,2016-08-31,8.06
1472688000000,2016-09-01,8.09
1472774400000,2016-09-02,8.09
1473033600000,2016-09-05,8.13
1473120000000,2016-09-06,8.14
1473206400000,2016-09-07,8.33
1473292800000,2016-09-08,8.31
1473379200000,2016-09-09,8.28
1473465600000,2016-09-10,8.16
1473638400000,2016-09-12,8.06
1473724800000,2016-09-13,8.06
1473811200000,2016-09-14,8.06
1474243200000,2016-09-19,8.19
1474329600000,2016-09-20,8.16
1474416000000,2016-09-21,8.15
1474502400000,2016-09-22,8.12
1474588800000,2016-09-23,8.18
1474848000000,2016-09-26,8.1
1475107200000,2016-09-29,8.08
1475193600000,2016-09-30,8.03
1475452800000,2016-10-03,8.04
1475539200000,2016-10-04,8.06
1475625600000,2016-10-05,8.06
1475712000000,2016-10-06,8
1475798400000,2016-10-07,7.98
1476144000000,2016-10-11,7.97
1476230400000,2016-10-12,7.95
1476316800000,2016-10-13,7.92
1476403200000,2016-10-14,7.89
1476662400000,2016-10-17,7.82
1476748800000,2016-10-18,7.73
1476835200000,2016-10-19,7.74
