timestamp,timestring,Close_D
1477008000000,2016-10-21,18.65
1477267200000,2016-10-24,18.8
1477353600000,2016-10-25,18.6
1477440000000,2016-10-26,18.6
1477526400000,2016-10-27,18.4
1477612800000,2016-10-28,18.4
1477872000000,2016-10-31,18.2
1477958400000,2016-11-01,18.3
1478044800000,2016-11-02,17.6
1478131200000,2016-11-03,17.15
1478217600000,2016-11-04,17.2
1478476800000,2016-11-07,17.35
1478563200000,2016-11-08,17.9
1478649600000,2016-11-09,16.7
1478736000000,2016-11-10,17.2
1478822400000,2016-11-11,16.9
1479081600000,2016-11-14,16.55
1479168000000,2016-11-15,17.15
1479254400000,2016-11-16,17.5
1479340800000,2016-11-17,18.6
1479427200000,2016-11-18,18.85
1479686400000,2016-11-21,18.4
1479772800000,2016-11-22,18.5
1479859200000,2016-11-23,18.8
1479945600000,2016-11-24,18.7
1480032000000,2016-11-25,18.9
1480291200000,2016-11-28,19
1480377600000,2016-11-29,19
1480464000000,2016-11-30,19.8
1480550400000,2016-12-01,19.55
1480636800000,2016-12-02,19.55
1480896000000,2016-12-05,19.65
1480982400000,2016-12-06,19.85
1481068800000,2016-12-07,19.95
1481155200000,2016-12-08,19.7
1481241600000,2016-12-09,20
1481500800000,2016-12-12,20.15
1481587200000,2016-12-13,19.7
1481673600000,2016-12-14,20
1481760000000,2016-12-15,20.85
1481846400000,2016-12-16,20.65
1482105600000,2016-12-19,19.8
1482192000000,2016-12-20,19.8
1482278400000,2016-12-21,19.85
1482364800000,2016-12-22,19.15
1482451200000,2016-12-23,19.1
1482710400000,2016-12-26,19.55
1482796800000,2016-12-27,20.25
1482883200000,2016-12-28,19.8
1482969600000,2016-12-29,19.6
1483056000000,2016-12-30,19.6
1483401600000,2017-01-03,20
1483488000000,2017-01-04,20.2
1483574400000,2017-01-05,20.6
1483660800000,2017-01-06,20.5
1483920000000,2017-01-09,19.95
1484006400000,2017-01-10,20.25
1484092800000,2017-01-11,20.15
1484179200000,2017-01-12,20.15
1484265600000,2017-01-13,20.25
1484524800000,2017-01-16,19.85
1484611200000,2017-01-17,19.65
1484697600000,2017-01-18,19.95
1484784000000,2017-01-19,20
1484870400000,2017-01-20,19.8
1485129600000,2017-01-23,19.7
1485216000000,2017-01-24,19.85
1485993600000,2017-02-02,19.8
1486080000000,2017-02-03,19.85
1486339200000,2017-02-06,19.85
1486425600000,2017-02-07,19.75
1486512000000,2017-02-08,19.65
1486598400000,2017-02-09,19.65
1486684800000,2017-02-10,20.05
1486944000000,2017-02-13,19.75
1487030400000,2017-02-14,19.8
1487116800000,2017-02-15,21.4
1487203200000,2017-02-16,20.85
1487289600000,2017-02-17,21.7
1487376000000,2017-02-18,21.7
1487548800000,2017-02-20,21.15
